time,key,x,y,z,roll,pitch,yaw,roll_vel,pitch_vel
24.904000,315,-15.611110,0.021917,0.972729,0.001275,0.071669,-3.113237,-0.000011,0.000000
24.912000,315,-15.619262,0.021833,0.972731,0.001275,0.071669,-3.113236,-0.000011,0.000000
24.920000,315,-15.627414,0.021748,0.972733,0.001275,0.071669,-3.113235,-0.000011,0.000000
24.928000,315,-15.635566,0.021664,0.972735,0.001275,0.071669,-3.113234,-0.000011,0.000000
24.936000,315,-15.643718,0.021580,0.972737,0.001275,0.071669,-3.113232,-0.000011,0.000000
24.944000,315,-15.651870,0.021495,0.972739,0.001275,0.071669,-3.113231,-0.000011,0.000000
24.952000,315,-15.660022,0.021411,0.972741,0.001275,0.071669,-3.113230,-0.000011,0.000000
24.960000,315,-15.668174,0.021327,0.972743,0.001275,0.071669,-3.113229,-0.000011,0.000000
24.968000,315,-15.676325,0.021242,0.972746,0.001275,0.071669,-3.113227,-0.000011,0.000000
24.976000,315,-15.684477,0.021158,0.972748,0.001275,0.071669,-3.113226,-0.000011,0.000000
24.984000,315,-15.692629,0.021074,0.972750,0.001275,0.071669,-3.113225,-0.000011,0.000000
24.992000,315,-15.700781,0.020989,0.972753,0.001275,0.071669,-3.113224,-0.000011,0.000000
25.000000,315,-15.708933,0.020905,0.972755,0.001275,0.071669,-3.113222,-0.000011,0.000000
25.008000,315,-15.717085,0.020820,0.972758,0.001275,0.071669,-3.113221,-0.000011,0.000000
25.016000,315,-15.725237,0.020736,0.972760,0.001275,0.071669,-3.113220,-0.000011,0.000000
25.024000,315,-15.733389,0.020651,0.972763,0.001275,0.071669,-3.113219,-0.000011,0.000000
25.032000,315,-15.741541,0.020567,0.972766,0.001275,0.071669,-3.113217,-0.000011,0.000000
25.040000,315,-15.749694,0.020483,0.972768,0.001275,0.071669,-3.113216,-0.000011,0.000000
25.048000,315,-15.757846,0.020398,0.972771,0.001275,0.071669,-3.113215,-0.000011,0.000000
25.056000,315,-15.765998,0.020314,0.972774,0.001275,0.071669,-3.113214,-0.000011,0.000000
25.064000,315,-15.774150,0.020229,0.972777,0.001275,0.071669,-3.113213,-0.000011,0.000000
25.072000,315,-15.782302,0.020145,0.972780,0.001275,0.071669,-3.113211,-0.000011,0.000000
25.080000,315,-15.790454,0.020060,0.972783,0.001275,0.071669,-3.113210,-0.000011,0.000000
25.088000,315,-15.798606,0.019976,0.972786,0.001275,0.071669,-3.113209,-0.000011,0.000000
25.096000,315,-15.806758,0.019891,0.972789,0.001275,0.071669,-3.113208,-0.000011,0.000000
25.104000,315,-15.814910,0.019806,0.972792,0.001275,0.071669,-3.113206,-0.000011,0.000000
25.112000,315,-15.823062,0.019722,0.972795,0.001275,0.071669,-3.113205,-0.000011,0.000000
25.120000,315,-15.831214,0.019637,0.972798,0.001275,0.071669,-3.113204,-0.000011,0.000000
25.128000,315,-15.839366,0.019553,0.972802,0.001275,0.071669,-3.113203,-0.000011,0.000000
25.136000,315,-15.847518,0.019468,0.972805,0.001275,0.071669,-3.113201,-0.000011,0.000000
25.144000,315,-15.855670,0.019384,0.972808,0.001275,0.071669,-3.113200,-0.000011,0.000000
25.152000,315,-15.863822,0.019299,0.972812,0.001275,0.071669,-3.113199,-0.000011,0.000000
25.160000,315,-15.871974,0.019214,0.972815,0.001275,0.071669,-3.113198,-0.000011,0.000000
25.168000,315,-15.880126,0.019130,0.972819,0.001275,0.071669,-3.113197,-0.000011,0.000000
25.176000,315,-15.888278,0.019045,0.972822,0.001275,0.071669,-3.113195,-0.000011,0.000000
25.184000,315,-15.896431,0.018960,0.972826,0.001275,0.071669,-3.113194,-0.000011,0.000000
25.192000,315,-15.904583,0.018876,0.972829,0.001275,0.071669,-3.113193,-0.000011,0.000000
25.200000,315,-15.912735,0.018791,0.972833,0.001275,0.071669,-3.113192,-0.000011,0.000000
25.208000,315,-15.920887,0.018706,0.972837,0.001275,0.071669,-3.113190,-0.000011,0.000000
25.216000,315,-15.929039,0.018622,0.972840,0.001275,0.071669,-3.113189,-0.000011,0.000000
25.224000,315,-15.937191,0.018537,0.972844,0.001275,0.071669,-3.113188,-0.000011,0.000000
25.232000,315,-15.945343,0.018452,0.972848,0.001275,0.071669,-3.113187,-0.000011,0.000000
25.240000,315,-15.953495,0.018368,0.972852,0.001275,0.071669,-3.113185,-0.000011,0.000000
25.248000,315,-15.961647,0.018283,0.972856,0.001275,0.071669,-3.113184,-0.000011,0.000000
25.256000,315,-15.969799,0.018198,0.972860,0.001275,0.071669,-3.113183,-0.000011,0.000000
25.264000,315,-15.977952,0.018113,0.972864,0.001275,0.071669,-3.113182,-0.000011,0.000000
25.272000,315,-15.986104,0.018029,0.972868,0.001275,0.071669,-3.113180,-0.000011,0.000000
25.280000,315,-15.994256,0.017944,0.972872,0.001275,0.071669,-3.113179,-0.000011,0.000000
25.288000,315,-16.002408,0.017859,0.972876,0.001275,0.071669,-3.113178,-0.000011,0.000000
25.296000,315,-16.010560,0.017774,0.972880,0.001275,0.071669,-3.113177,-0.000011,0.000000
25.304000,315,-16.018712,0.017690,0.972884,0.001275,0.071669,-3.113176,-0.000011,0.000000
25.312000,315,-16.026864,0.017605,0.972888,0.001275,0.071669,-3.113174,-0.000011,0.000000
25.320000,315,-16.035017,0.017520,0.972893,0.001275,0.071669,-3.113173,-0.000011,0.000000
25.328000,315,-16.043169,0.017435,0.972897,0.001275,0.071669,-3.113172,-0.000011,0.000000
25.336000,315,-16.051321,0.017350,0.972901,0.001275,0.071669,-3.113171,-0.000011,0.000000
25.344000,315,-16.059473,0.017266,0.972906,0.001275,0.071669,-3.113169,-0.000011,0.000000
25.352000,315,-16.067625,0.017181,0.972910,0.001275,0.071669,-3.113168,-0.000011,0.000000
25.360000,315,-16.075777,0.017096,0.972914,0.001275,0.071669,-3.113167,-0.000011,0.000000
25.368000,315,-16.083929,0.017011,0.972919,0.001275,0.071669,-3.113166,-0.000011,0.000000
25.376000,315,-16.092082,0.016926,0.972923,0.001275,0.071669,-3.113164,-0.000011,0.000000
25.384000,315,-16.100234,0.016841,0.972928,0.001275,0.071669,-3.113163,-0.000011,0.000000
25.392000,315,-16.108386,0.016756,0.972932,0.001275,0.071669,-3.113162,-0.000011,0.000000
25.400000,315,-16.116538,0.016671,0.972937,0.001275,0.071669,-3.113161,-0.000011,0.000000
25.408000,315,-16.124690,0.016586,0.972941,0.001275,0.071669,-3.113160,-0.000011,0.000000
25.416000,315,-16.132842,0.016501,0.972946,0.001275,0.071669,-3.113158,-0.000011,0.000000
25.424000,315,-16.140995,0.016416,0.972951,0.001275,0.071669,-3.113157,-0.000011,0.000000
25.432000,315,-16.149147,0.016332,0.972955,0.001275,0.071669,-3.113156,-0.000011,0.000000
25.440000,315,-16.157299,0.016247,0.972960,0.001275,0.071669,-3.113155,-0.000011,0.000000
25.448000,315,-16.165451,0.016162,0.972965,0.001275,0.071669,-3.113153,-0.000011,0.000000
25.456000,315,-16.173603,0.016077,0.972969,0.001275,0.071669,-3.113152,-0.000011,0.000000
25.464000,315,-16.181755,0.015992,0.972974,0.001275,0.071669,-3.113151,-0.000011,0.000000
25.472000,315,-16.189908,0.015907,0.972979,0.001275,0.071669,-3.113150,-0.000011,0.000000
25.480000,315,-16.198060,0.015822,0.972984,0.001275,0.071669,-3.113148,-0.000011,0.000000
25.488000,315,-16.206212,0.015737,0.972989,0.001275,0.071669,-3.113147,-0.000011,0.000000
25.496000,315,-16.214364,0.015652,0.972994,0.001275,0.071669,-3.113146,-0.000011,0.000000
25.504000,315,-16.222516,0.015566,0.972999,0.001275,0.071669,-3.113145,-0.000011,0.000000
25.512000,315,-16.230669,0.015481,0.973003,0.001275,0.071669,-3.113143,-0.000011,0.000000
25.520000,315,-16.238821,0.015396,0.973008,0.001275,0.071669,-3.113142,-0.000011,0.000000
25.528000,315,-16.246973,0.015311,0.973013,0.001275,0.071669,-3.113141,-0.000011,0.000000
25.536000,315,-16.255125,0.015226,0.973018,0.001275,0.071669,-3.113140,-0.000011,0.000000
25.544000,315,-16.263277,0.015141,0.973023,0.001275,0.071669,-3.113139,-0.000011,0.000000
25.552000,315,-16.271430,0.015056,0.973028,0.001275,0.071669,-3.113137,-0.000011,0.000000
25.560000,315,-16.279582,0.014971,0.973034,0.001275,0.071669,-3.113136,-0.000011,0.000000
25.568000,315,-16.287734,0.014886,0.973039,0.001275,0.071669,-3.113135,-0.000011,0.000000
25.576000,315,-16.295886,0.014801,0.973044,0.001275,0.071669,-3.113134,-0.000011,0.000000
25.584000,315,-16.304038,0.014715,0.973049,0.001275,0.071669,-3.113132,-0.000011,0.000000
25.592000,315,-16.312191,0.014630,0.973054,0.001275,0.071669,-3.113131,-0.000011,0.000000
25.600000,315,-16.320343,0.014545,0.973059,0.001275,0.071669,-3.113130,-0.000011,0.000000
25.608000,315,-16.328495,0.014460,0.973064,0.001275,0.071669,-3.113129,-0.000011,0.000000
25.616000,315,-16.336647,0.014375,0.973070,0.001275,0.071669,-3.113127,-0.000011,0.000000
25.624000,315,-16.344800,0.014290,0.973075,0.001275,0.071669,-3.113126,-0.000011,0.000000
25.632000,315,-16.352952,0.014204,0.973080,0.001275,0.071669,-3.113125,-0.000011,0.000000
25.640000,315,-16.361104,0.014119,0.973085,0.001275,0.071669,-3.113124,-0.000011,0.000000
25.648000,315,-16.369256,0.014034,0.973091,0.001275,0.071669,-3.113123,-0.000011,0.000000
25.656000,315,-16.377408,0.013949,0.973096,0.001275,0.071669,-3.113121,-0.000011,0.000000
25.664000,315,-16.385561,0.013863,0.973101,0.001275,0.071669,-3.113120,-0.000011,0.000000
25.672000,315,-16.393713,0.013778,0.973106,0.001275,0.071669,-3.113119,-0.000011,0.000000
25.680000,315,-16.401865,0.013693,0.973112,0.001275,0.071669,-3.113118,-0.000011,0.000000
25.688000,315,-16.410017,0.013608,0.973117,0.001275,0.071669,-3.113116,-0.000011,0.000000
25.696000,315,-16.418170,0.013522,0.973123,0.001275,0.071669,-3.113115,-0.000011,0.000000
25.704000,315,-16.426322,0.013437,0.973128,0.001275,0.071669,-3.113114,-0.000011,0.000000
25.712000,315,-16.434474,0.013352,0.973133,0.001275,0.071669,-3.113113,-0.000011,0.000000
25.720000,315,-16.442626,0.013266,0.973139,0.001275,0.071669,-3.113111,-0.000011,0.000000
25.728000,315,-16.450779,0.013181,0.973144,0.001275,0.071669,-3.113110,-0.000011,0.000000
25.736000,315,-16.458931,0.013096,0.973150,0.001275,0.071669,-3.113109,-0.000011,0.000000
25.744000,315,-16.467083,0.013010,0.973155,0.001275,0.071669,-3.113108,-0.000011,0.000000
25.752000,315,-16.475235,0.012925,0.973160,0.001275,0.071669,-3.113106,-0.000011,0.000000
25.760000,315,-16.483387,0.012840,0.973166,0.001275,0.071669,-3.113105,-0.000011,0.000000
25.768000,315,-16.491540,0.012754,0.973171,0.001275,0.071669,-3.113104,-0.000011,0.000000
25.776000,315,-16.499692,0.012669,0.973177,0.001275,0.071669,-3.113103,-0.000011,0.000000
25.784000,315,-16.507844,0.012584,0.973182,0.001275,0.071669,-3.113102,-0.000011,0.000000
25.792000,315,-16.515996,0.012498,0.973188,0.001275,0.071669,-3.113100,-0.000011,0.000000
25.800000,315,-16.524149,0.012413,0.973193,0.001275,0.071669,-3.113099,-0.000011,0.000000
25.808000,315,-16.532301,0.012327,0.973199,0.001275,0.071669,-3.113098,-0.000011,0.000000
25.816000,315,-16.540453,0.012242,0.973204,0.001275,0.071669,-3.113097,-0.000011,0.000000
25.824000,315,-16.548605,0.012156,0.973210,0.001275,0.071669,-3.113095,-0.000011,0.000000
25.832000,315,-16.556758,0.012071,0.973215,0.001275,0.071669,-3.113094,-0.000011,0.000000
25.840000,315,-16.564910,0.011985,0.973221,0.001275,0.071669,-3.113093,-0.000011,0.000000
25.848000,315,-16.573062,0.011900,0.973227,0.001275,0.071669,-3.113092,-0.000011,0.000000
25.856000,315,-16.581214,0.011814,0.973232,0.001275,0.071669,-3.113090,-0.000011,0.000000
25.864000,315,-16.589367,0.011729,0.973238,0.001275,0.071669,-3.113089,-0.000011,0.000000
25.872000,315,-16.597519,0.011643,0.973243,0.001275,0.071669,-3.113088,-0.000011,0.000000
25.880000,315,-16.605671,0.011558,0.973249,0.001275,0.071669,-3.113087,-0.000011,0.000000
25.888000,315,-16.613823,0.011472,0.973254,0.001275,0.071669,-3.113086,-0.000011,0.000000
25.896000,315,-16.621976,0.011387,0.973260,0.001275,0.071669,-3.113084,-0.000011,0.000000
25.904000,315,-16.630128,0.011301,0.973266,0.001275,0.071669,-3.113083,-0.000011,0.000000
25.912000,315,-16.638280,0.011216,0.973271,0.001275,0.071669,-3.113082,-0.000011,0.000000
25.920000,315,-16.646432,0.011130,0.973277,0.001275,0.071669,-3.113081,-0.000011,0.000000
25.928000,315,-16.654585,0.011045,0.973282,0.001275,0.071669,-3.113079,-0.000011,0.000000
25.936000,315,-16.662737,0.010959,0.973288,0.001275,0.071669,-3.113078,-0.000011,0.000000
25.944000,315,-16.670889,0.010873,0.973293,0.001275,0.071669,-3.113077,-0.000011,0.000000
25.952000,315,-16.679041,0.010788,0.973299,0.001275,0.071669,-3.113076,-0.000011,0.000000
25.960000,315,-16.687194,0.010702,0.973305,0.001275,0.071669,-3.113074,-0.000011,0.000000
25.968000,315,-16.695346,0.010617,0.973310,0.001275,0.071669,-3.113073,-0.000011,0.000000
25.976000,315,-16.703498,0.010531,0.973316,0.001275,0.071669,-3.113072,-0.000011,0.000000
25.984000,315,-16.711650,0.010445,0.973321,0.001275,0.071669,-3.113071,-0.000011,0.000000
25.992000,315,-16.719803,0.010360,0.973327,0.001275,0.071669,-3.113069,-0.000011,0.000000
26.000000,315,-16.727955,0.010274,0.973333,0.001275,0.071669,-3.113068,-0.000011,0.000000
26.008000,315,-16.736107,0.010188,0.973338,0.001275,0.071669,-3.113067,-0.000011,0.000000
26.016000,315,-16.744259,0.010103,0.973344,0.001275,0.071669,-3.113066,-0.000011,0.000000
26.024000,315,-16.752412,0.010017,0.973349,0.001275,0.071669,-3.113065,-0.000011,0.000000
26.032000,315,-16.760564,0.009931,0.973355,0.001275,0.071669,-3.113063,-0.000011,0.000000
26.040000,315,-16.768716,0.009845,0.973361,0.001275,0.071669,-3.113062,-0.000011,0.000000
26.048000,315,-16.776868,0.009760,0.973366,0.001275,0.071669,-3.113061,-0.000011,0.000000
26.056000,315,-16.785021,0.009674,0.973372,0.001275,0.071669,-3.113060,-0.000011,0.000000
26.064000,315,-16.793173,0.009588,0.973377,0.001275,0.071669,-3.113058,-0.000011,0.000000
26.072000,315,-16.801325,0.009502,0.973383,0.001275,0.071669,-3.113057,-0.000011,0.000000
26.080000,315,-16.809478,0.009417,0.973389,0.001275,0.071669,-3.113056,-0.000011,0.000000
26.088000,315,-16.817630,0.009331,0.973394,0.001275,0.071669,-3.113055,-0.000011,0.000000
26.096000,315,-16.825782,0.009245,0.973400,0.001275,0.071669,-3.113053,-0.000011,0.000000
26.104000,315,-16.833934,0.009159,0.973405,0.001275,0.071669,-3.113052,-0.000011,0.000000
26.112000,315,-16.842087,0.009074,0.973411,0.001275,0.071669,-3.113051,-0.000011,0.000000
26.120000,315,-16.850239,0.008988,0.973416,0.001275,0.071669,-3.113050,-0.000011,0.000000
26.128000,315,-16.858391,0.008902,0.973422,0.001275,0.071669,-3.113049,-0.000011,0.000000
26.136000,315,-16.866543,0.008816,0.973427,0.001275,0.071669,-3.113047,-0.000011,0.000000
26.144000,315,-16.874696,0.008730,0.973433,0.001275,0.071669,-3.113046,-0.000011,0.000000
26.152000,315,-16.882848,0.008644,0.973438,0.001275,0.071669,-3.113045,-0.000011,0.000000
26.160000,315,-16.891000,0.008558,0.973444,0.001275,0.071669,-3.113044,-0.000011,0.000000
26.168000,315,-16.899152,0.008473,0.973449,0.001275,0.071669,-3.113042,-0.000011,0.000000
26.176000,315,-16.907305,0.008387,0.973455,0.001275,0.071669,-3.113041,-0.000011,0.000000
26.184000,315,-16.915457,0.008301,0.973460,0.001275,0.071669,-3.113040,-0.000011,0.000000
26.192000,315,-16.923609,0.008215,0.973466,0.001275,0.071669,-3.113039,-0.000011,0.000000
26.200000,315,-16.931761,0.008129,0.973471,0.001275,0.071669,-3.113037,-0.000011,0.000000
26.208000,315,-16.939913,0.008043,0.973477,0.001275,0.071669,-3.113036,-0.000011,0.000000
26.216000,315,-16.948066,0.007957,0.973482,0.001275,0.071669,-3.113035,-0.000011,0.000000
26.224000,315,-16.956218,0.007871,0.973488,0.001275,0.071669,-3.113034,-0.000011,0.000000
26.232000,315,-16.964370,0.007785,0.973493,0.001275,0.071669,-3.113032,-0.000011,0.000000
26.240000,315,-16.972522,0.007699,0.973498,0.001275,0.071669,-3.113031,-0.000011,0.000000
26.248000,315,-16.980675,0.007613,0.973504,0.001275,0.071669,-3.113030,-0.000011,0.000000
26.256000,315,-16.988827,0.007527,0.973509,0.001275,0.071669,-3.113029,-0.000011,0.000000
26.264000,315,-16.996979,0.007441,0.973515,0.001275,0.071669,-3.113028,-0.000011,0.000000
26.272000,315,-17.005131,0.007355,0.973520,0.001275,0.071669,-3.113026,-0.000011,0.000000
26.280000,315,-17.013284,0.007269,0.973525,0.001275,0.071669,-3.113025,-0.000011,0.000000
26.288000,315,-17.021436,0.007183,0.973531,0.001275,0.071669,-3.113024,-0.000011,0.000000
26.296000,315,-17.029588,0.007097,0.973536,0.001275,0.071669,-3.113023,-0.000011,0.000000
26.304000,315,-17.037740,0.007011,0.973541,0.001275,0.071669,-3.113021,-0.000011,0.000000
26.312000,315,-17.045893,0.006925,0.973547,0.001275,0.071669,-3.113020,-0.000011,0.000000
26.320000,315,-17.054045,0.006839,0.973552,0.001275,0.071669,-3.113019,-0.000011,0.000000
26.328000,315,-17.062197,0.006753,0.973557,0.001275,0.071669,-3.113018,-0.000011,0.000000
26.336000,315,-17.070349,0.006667,0.973563,0.001275,0.071669,-3.113016,-0.000011,0.000000
26.344000,315,-17.078502,0.006581,0.973568,0.001275,0.071669,-3.113015,-0.000011,0.000000
26.352000,315,-17.086654,0.006495,0.973573,0.001275,0.071669,-3.113014,-0.000011,0.000000
26.360000,315,-17.094806,0.006408,0.973578,0.001275,0.071669,-3.113013,-0.000011,0.000000
26.368000,315,-17.102958,0.006322,0.973583,0.001275,0.071669,-3.113012,-0.000011,0.000000
26.376000,315,-17.111110,0.006236,0.973589,0.001275,0.071669,-3.113010,-0.000011,0.000000
26.384000,315,-17.119263,0.006150,0.973594,0.001275,0.071669,-3.113009,-0.000011,0.000000
26.392000,315,-17.127415,0.006064,0.973599,0.001275,0.071669,-3.113008,-0.000011,0.000000
26.400000,315,-17.135567,0.005978,0.973604,0.001275,0.071669,-3.113007,-0.000011,0.000000
26.408000,315,-17.143719,0.005891,0.973609,0.001275,0.071669,-3.113005,-0.000011,0.000000
26.416000,315,-17.151872,0.005805,0.973614,0.001275,0.071669,-3.113004,-0.000011,0.000000
26.424000,315,-17.160024,0.005719,0.973619,0.001275,0.071669,-3.113003,-0.000011,0.000000
26.432000,315,-17.168176,0.005633,0.973625,0.001275,0.071669,-3.113002,-0.000011,0.000000
26.440000,315,-17.176328,0.005547,0.973630,0.001275,0.071669,-3.113000,-0.000011,0.000000
26.448000,315,-17.184480,0.005460,0.973635,0.001275,0.071669,-3.112999,-0.000011,0.000000
26.456000,315,-17.192633,0.005374,0.973640,0.001275,0.071669,-3.112998,-0.000011,0.000000
26.464000,315,-17.200785,0.005288,0.973645,0.001275,0.071669,-3.112997,-0.000011,0.000000
26.472000,315,-17.208937,0.005202,0.973650,0.001275,0.071669,-3.112995,-0.000011,0.000000
26.480000,315,-17.217089,0.005115,0.973655,0.001275,0.071669,-3.112994,-0.000011,0.000000
26.488000,315,-17.225241,0.005029,0.973660,0.001275,0.071669,-3.112993,-0.000011,0.000000
26.496000,315,-17.233394,0.004943,0.973665,0.001275,0.071669,-3.112992,-0.000011,0.000000
26.504000,315,-17.241546,0.004856,0.973669,0.001275,0.071669,-3.112991,-0.000011,0.000000
26.512000,315,-17.249698,0.004770,0.973674,0.001275,0.071669,-3.112989,-0.000011,0.000000
26.520000,315,-17.257850,0.004684,0.973679,0.001275,0.071669,-3.112988,-0.000011,0.000000
26.528000,315,-17.266003,0.004597,0.973684,0.001275,0.071669,-3.112987,-0.000011,0.000000
26.536000,315,-17.274155,0.004511,0.973689,0.001275,0.071669,-3.112986,-0.000011,0.000000
26.544000,315,-17.282307,0.004425,0.973694,0.001275,0.071669,-3.112984,-0.000011,0.000000
26.552000,315,-17.290459,0.004338,0.973699,0.001275,0.071669,-3.112983,-0.000011,0.000000
26.560000,315,-17.298611,0.004252,0.973703,0.001275,0.071669,-3.112982,-0.000011,0.000000
26.568000,315,-17.306764,0.004166,0.973708,0.001275,0.071669,-3.112981,-0.000011,0.000000
26.576000,315,-17.314916,0.004079,0.973713,0.001275,0.071669,-3.112979,-0.000011,0.000000
26.584000,315,-17.323068,0.003993,0.973718,0.001275,0.071669,-3.112978,-0.000011,0.000000
26.592000,315,-17.331220,0.003906,0.973722,0.001275,0.071669,-3.112977,-0.000011,0.000000
26.600000,315,-17.339372,0.003820,0.973727,0.001275,0.071669,-3.112976,-0.000011,0.000000
26.608000,315,-17.347524,0.003734,0.973732,0.001275,0.071669,-3.112975,-0.000011,0.000000
26.616000,315,-17.355677,0.003647,0.973736,0.001275,0.071669,-3.112973,-0.000011,0.000000
26.624000,315,-17.363829,0.003561,0.973741,0.001275,0.071669,-3.112972,-0.000011,0.000000
26.632000,315,-17.371981,0.003474,0.973745,0.001275,0.071669,-3.112971,-0.000011,0.000000
26.640000,315,-17.380133,0.003388,0.973750,0.001275,0.071669,-3.112970,-0.000011,0.000000
26.648000,315,-17.388285,0.003301,0.973755,0.001275,0.071669,-3.112968,-0.000011,0.000000
26.656000,315,-17.396438,0.003215,0.973759,0.001275,0.071669,-3.112967,-0.000011,0.000000
26.664000,315,-17.404590,0.003128,0.973764,0.001275,0.071669,-3.112966,-0.000011,0.000000
26.672000,315,-17.412742,0.003042,0.973768,0.001275,0.071669,-3.112965,-0.000011,0.000000
26.680000,315,-17.420894,0.002955,0.973773,0.001275,0.071669,-3.112963,-0.000011,0.000000
26.688000,315,-17.429046,0.002869,0.973777,0.001275,0.071669,-3.112962,-0.000011,0.000000
26.696000,315,-17.437198,0.002782,0.973781,0.001275,0.071669,-3.112961,-0.000011,0.000000
26.704000,315,-17.445351,0.002696,0.973786,0.001275,0.071669,-3.112960,-0.000011,0.000000
26.712000,315,-17.453503,0.002609,0.973790,0.001275,0.071669,-3.112959,-0.000011,0.000000
26.720000,315,-17.461655,0.002522,0.973794,0.001275,0.071669,-3.112957,-0.000011,0.000000
26.728000,315,-17.469807,0.002436,0.973799,0.001275,0.071669,-3.112956,-0.000011,0.000000
26.736000,315,-17.477959,0.002349,0.973803,0.001275,0.071669,-3.112955,-0.000011,0.000000
26.744000,315,-17.486111,0.002263,0.973807,0.001275,0.071669,-3.112954,-0.000011,0.000000
26.752000,315,-17.494264,0.002176,0.973812,0.001275,0.071669,-3.112952,-0.000011,0.000000
26.760000,315,-17.502416,0.002089,0.973816,0.001275,0.071669,-3.112951,-0.000011,0.000000
26.768000,315,-17.510568,0.002003,0.973820,0.001275,0.071669,-3.112950,-0.000011,0.000000
26.776000,315,-17.518720,0.001916,0.973824,0.001275,0.071669,-3.112949,-0.000011,0.000000
26.784000,315,-17.526872,0.001829,0.973828,0.001275,0.071669,-3.112947,-0.000011,0.000000
26.792000,315,-17.535024,0.001743,0.973832,0.001275,0.071669,-3.112946,-0.000011,0.000000
26.800000,315,-17.543176,0.001656,0.973837,0.001275,0.071669,-3.112945,-0.000011,0.000000
26.808000,315,-17.551329,0.001569,0.973841,0.001275,0.071669,-3.112944,-0.000011,0.000000
26.816000,315,-17.559481,0.001483,0.973845,0.001275,0.071669,-3.112942,-0.000011,0.000000
26.824000,315,-17.567633,0.001396,0.973849,0.001275,0.071669,-3.112941,-0.000011,0.000000
26.832000,315,-17.575785,0.001309,0.973853,0.001275,0.071669,-3.112940,-0.000011,0.000000
26.840000,315,-17.583937,0.001223,0.973857,0.001275,0.071669,-3.112939,-0.000011,0.000000
26.848000,315,-17.592089,0.001136,0.973861,0.001275,0.071669,-3.112938,-0.000011,0.000000
26.856000,315,-17.600241,0.001049,0.973864,0.001275,0.071669,-3.112936,-0.000011,0.000000
26.864000,315,-17.608394,0.000962,0.973868,0.001275,0.071669,-3.112935,-0.000011,0.000000
26.872000,315,-17.616546,0.000876,0.973872,0.001275,0.071669,-3.112934,-0.000011,0.000000
26.880000,315,-17.624698,0.000789,0.973876,0.001275,0.071669,-3.112933,-0.000011,0.000000
26.888000,315,-17.632850,0.000702,0.973880,0.001275,0.071669,-3.112931,-0.000011,0.000000
26.896000,315,-17.641002,0.000615,0.973884,0.001275,0.071669,-3.112930,-0.000011,0.000000
26.904000,315,-17.649154,0.000528,0.973887,0.001275,0.071669,-3.112929,-0.000011,0.000000
26.912000,315,-17.657306,0.000442,0.973891,0.001275,0.071669,-3.112928,-0.000011,0.000000
26.920000,315,-17.665458,0.000355,0.973895,0.001275,0.071669,-3.112926,-0.000011,0.000000
26.928000,315,-17.673611,0.000268,0.973898,0.001275,0.071669,-3.112925,-0.000011,0.000000
26.936000,315,-17.681763,0.000181,0.973902,0.001275,0.071669,-3.112924,-0.000011,0.000000
26.944000,315,-17.689915,0.000094,0.973906,0.001275,0.071669,-3.112923,-0.000011,0.000000
26.952000,315,-17.698067,0.000007,0.973909,0.001275,0.071669,-3.112922,-0.000011,0.000000
26.960000,315,-17.706219,-0.000079,0.973913,0.001275,0.071669,-3.112920,-0.000011,0.000000
26.968000,316,-17.714371,-0.000166,0.973916,0.001275,0.071669,-3.112919,-0.000011,0.000000
26.976000,316,-17.722523,-0.000252,0.973920,0.001297,0.071669,-3.112928,0.002778,-0.000000
26.984000,316,-17.730675,-0.000334,0.973924,0.001362,0.071669,-3.112957,0.008342,-0.000001
26.992000,316,-17.738828,-0.000413,0.973927,0.001491,0.071669,-3.113016,0.016664,-0.000003
27.000000,316,-17.746980,-0.000485,0.973931,0.001707,0.071669,-3.113114,0.027730,-0.000005
27.008000,316,-17.755133,-0.000551,0.973935,0.002031,0.071669,-3.113263,0.041526,-0.000009
27.016000,316,-17.763286,-0.000611,0.973939,0.002372,0.071671,-3.113473,0.044244,0.000103
27.024000,316,-17.771439,-0.000667,0.973943,0.002705,0.071673,-3.113747,0.043918,0.000235
27.032000,316,-17.779593,-0.000718,0.973947,0.003012,0.071677,-3.114085,0.041086,0.000380
27.040000,316,-17.787746,-0.000766,0.973951,0.003275,0.071683,-3.114489,0.036358,0.000530
27.048000,316,-17.795900,-0.000811,0.973956,0.003486,0.071690,-3.114960,0.030361,0.000679
27.056000,316,-17.804054,-0.000852,0.973960,0.003638,0.071698,-3.115496,0.023704,0.000820
27.064000,316,-17.812207,-0.000889,0.973965,0.003731,0.071708,-3.116099,0.016939,0.000946
27.072000,316,-17.820362,-0.000923,0.973969,0.003768,0.071719,-3.116767,0.010536,0.001054
27.080000,316,-17.828516,-0.000953,0.973974,0.003755,0.071731,-3.117499,0.004869,0.001139
27.088000,316,-17.836670,-0.000979,0.973979,0.003699,0.071744,-3.118295,0.000206,0.001200
27.096000,316,-17.844825,-0.001000,0.973984,0.003611,0.071757,-3.119154,-0.003290,0.001233
27.104000,316,-17.852979,-0.001016,0.973989,0.003501,0.071770,-3.120074,-0.005554,0.001240
27.112000,316,-17.861134,-0.001028,0.973994,0.003377,0.071783,-3.121054,-0.006609,0.001221
27.120000,316,-17.869289,-0.001034,0.974000,0.003250,0.071796,-3.122093,-0.006549,0.001177
27.128000,315,-17.877444,-0.001035,0.974006,0.003127,0.071808,-3.123190,-0.005522,0.001111
