x,y,z,roll,pitch,yaw
-21.766533,-0.046800,0.973707,0.001275,0.071669,-3.112332
-21.774685,-0.046892,0.973706,0.001275,0.071669,-3.112330
-21.782837,-0.046983,0.973706,0.001275,0.071669,-3.112329
-21.790988,-0.047075,0.973705,0.001275,0.071669,-3.112328
-21.799140,-0.047167,0.973705,0.001275,0.071669,-3.112327
-21.807292,-0.047259,0.973704,0.001275,0.071669,-3.112325
-21.815444,-0.047350,0.973704,0.001275,0.071669,-3.112324
-21.823596,-0.047442,0.973703,0.001275,0.071669,-3.112323
-21.831747,-0.047534,0.973703,0.001275,0.071669,-3.112322
-21.839899,-0.047626,0.973702,0.001275,0.071669,-3.112321
-21.848051,-0.047717,0.973702,0.001275,0.071669,-3.112319
-21.856203,-0.047809,0.973701,0.001275,0.071669,-3.112318
-21.864354,-0.047901,0.973701,0.001275,0.071669,-3.112317
-21.872506,-0.047993,0.973700,0.001275,0.071669,-3.112316
-21.880658,-0.048085,0.973700,0.001275,0.071669,-3.112314
-21.888810,-0.048176,0.973700,0.001275,0.071669,-3.112313
-21.896961,-0.048268,0.973699,0.001275,0.071669,-3.112312
-21.905113,-0.048360,0.973699,0.001275,0.071669,-3.112311
-21.913265,-0.048452,0.973698,0.001275,0.071669,-3.112309
-21.921417,-0.048544,0.973698,0.001275,0.071669,-3.112308
-21.929569,-0.048636,0.973697,0.001275,0.071669,-3.112307
-21.937720,-0.048728,0.973697,0.001275,0.071669,-3.112306
-21.945872,-0.048819,0.973697,0.001275,0.071669,-3.112305
-21.954024,-0.048911,0.973696,0.001275,0.071669,-3.112303
-21.962176,-0.049003,0.973696,0.001275,0.071669,-3.112302
-21.970327,-0.049095,0.973696,0.001275,0.071669,-3.112301
-21.978479,-0.049187,0.973695,0.001275,0.071669,-3.112300
-21.986631,-0.049279,0.973695,0.001275,0.071669,-3.112298
-21.994783,-0.049371,0.973695,0.001275,0.071669,-3.112297
-22.002935,-0.049463,0.973694,0.001275,0.071669,-3.112296
-22.011086,-0.049555,0.973694,0.001275,0.071669,-3.112295
-22.019238,-0.049647,0.973694,0.001275,0.071669,-3.112293
-22.027390,-0.049739,0.973693,0.001275,0.071669,-3.112292
-22.035542,-0.049831,0.973693,0.001275,0.071669,-3.112291
-22.043693,-0.049923,0.973693,0.001275,0.071669,-3.112290
-22.051845,-0.050015,0.973693,0.001275,0.071669,-3.112288
-22.059997,-0.050107,0.973692,0.001275,0.071669,-3.112287
-22.068149,-0.050199,0.973692,0.001275,0.071669,-3.112286
-22.076301,-0.050291,0.973692,0.001275,0.071669,-3.112285
-22.084452,-0.050383,0.973692,0.001275,0.071669,-3.112284
-22.092604,-0.050475,0.973691,0.001275,0.071669,-3.112282
-22.100756,-0.050567,0.973691,0.001275,0.071669,-3.112281
-22.108908,-0.050659,0.973691,0.001275,0.071669,-3.112280
-22.117059,-0.050752,0.973691,0.001275,0.071669,-3.112279
-22.125211,-0.050844,0.973690,0.001275,0.071669,-3.112277
-22.133363,-0.050936,0.973690,0.001275,0.071669,-3.112276
-22.141515,-0.051028,0.973690,0.001275,0.071669,-3.112275
-22.149667,-0.051120,0.973690,0.001275,0.071669,-3.112274
-22.157818,-0.051212,0.973690,0.001275,0.071669,-3.112272
-22.165970,-0.051304,0.973690,0.001275,0.071669,-3.112271
-22.174122,-0.051397,0.973689,0.001275,0.071669,-3.112270
-22.182274,-0.051489,0.973689,0.001275,0.071669,-3.112269
-22.190426,-0.051581,0.973689,0.001275,0.071669,-3.112268
-22.198577,-0.051673,0.973689,0.001275,0.071669,-3.112266
-22.206729,-0.051765,0.973689,0.001275,0.071669,-3.112265
-22.214881,-0.051858,0.973689,0.001275,0.071669,-3.112264
-22.223033,-0.051950,0.973689,0.001275,0.071669,-3.112263
-22.231185,-0.052042,0.973689,0.001275,0.071669,-3.112261
-22.239336,-0.052134,0.973689,0.001275,0.071669,-3.112260
-22.247488,-0.052227,0.973688,0.001275,0.071669,-3.112259
-22.255640,-0.052319,0.973688,0.001275,0.071669,-3.112258
-22.263792,-0.052411,0.973688,0.001275,0.071669,-3.112256
-22.271943,-0.052504,0.973688,0.001275,0.071669,-3.112255
-22.280095,-0.052596,0.973688,0.001275,0.071669,-3.112254
-22.288247,-0.052688,0.973688,0.001275,0.071669,-3.112253
-22.296399,-0.052780,0.973688,0.001275,0.071669,-3.112251
-22.304551,-0.052873,0.973688,0.001275,0.071669,-3.112250
-22.312702,-0.052965,0.973688,0.001275,0.071669,-3.112249
-22.320854,-0.053058,0.973688,0.001275,0.071669,-3.112248
-22.329006,-0.053150,0.973688,0.001275,0.071669,-3.112247
-22.337158,-0.053242,0.973688,0.001275,0.071669,-3.112245
-22.345310,-0.053335,0.973688,0.001275,0.071669,-3.112244
-22.353461,-0.053427,0.973688,0.001275,0.071669,-3.112243
-22.361613,-0.053519,0.973688,0.001275,0.071669,-3.112242
-22.369765,-0.053612,0.973688,0.001275,0.071669,-3.112240
-22.377917,-0.053704,0.973688,0.001275,0.071669,-3.112239
-22.386069,-0.053797,0.973688,0.001275,0.071669,-3.112238
-22.394220,-0.053889,0.973688,0.001275,0.071669,-3.112237
-22.402372,-0.053982,0.973688,0.001275,0.071669,-3.112235
-22.410524,-0.054074,0.973688,0.001275,0.071669,-3.112234
-22.418676,-0.054167,0.973688,0.001275,0.071669,-3.112233
-22.426828,-0.054259,0.973688,0.001275,0.071669,-3.112232
-22.434979,-0.054352,0.973689,0.001275,0.071669,-3.112231
-22.443131,-0.054444,0.973689,0.001275,0.071669,-3.112229
-22.451283,-0.054537,0.973689,0.001275,0.071669,-3.112228
-22.459435,-0.054629,0.973689,0.001275,0.071669,-3.112227
-22.467587,-0.054722,0.973689,0.001275,0.071669,-3.112226
-22.475738,-0.054814,0.973689,0.001275,0.071669,-3.112224
-22.483888,-0.054907,0.973694,0.001276,0.071585,-3.112223
-22.492031,-0.054999,0.973711,0.001279,0.071332,-3.112221
-22.500167,-0.055091,0.973743,0.001286,0.070828,-3.112220
-22.508291,-0.055182,0.973796,0.001297,0.069989,-3.112217
-22.516400,-0.055273,0.973876,0.001313,0.068733,-3.112215
-22.524492,-0.055363,0.973988,0.001336,0.066978,-3.112211
-22.532562,-0.055453,0.974136,0.001359,0.064656,-3.112208
-22.540611,-0.055541,0.974317,0.001380,0.061819,-3.112205
-22.548638,-0.055630,0.974527,0.001397,0.058523,-3.112202
-22.556642,-0.055717,0.974762,0.001410,0.054825,-3.112199
-22.564625,-0.055804,0.975019,0.001416,0.050784,-3.112197
-22.572583,-0.055891,0.975295,0.001417,0.046459,-3.112196
-22.580517,-0.055977,0.975584,0.001412,0.041910,-3.112194
-22.588426,-0.056062,0.975884,0.001402,0.037195,-3.112193
-22.596309,-0.056147,0.976191,0.001387,0.032374,-3.112193
-22.604165,-0.056231,0.976501,0.001369,0.027501,-3.112192
-22.611992,-0.056314,0.976811,0.001348,0.022631,-3.112192
-22.619789,-0.056396,0.977119,0.001325,0.017814,-3.112191
-22.627556,-0.056477,0.977420,0.001302,0.013100,-3.112191
-22.635291,-0.056558,0.977714,0.001279,0.008532,-3.112190
-22.642994,-0.056637,0.977996,0.001257,0.004152,-3.112189
-22.650662,-0.056716,0.978265,0.001238,-0.000004,-3.112188
-22.658296,-0.056793,0.978520,0.001220,-0.003902,-3.112187
-22.665894,-0.056869,0.978758,0.001206,-0.007515,-3.112185
-22.673456,-0.056944,0.978977,0.001194,-0.010818,-3.112183
-22.680979,-0.057018,0.979178,0.001185,-0.013792,-3.112181
-22.688465,-0.057091,0.979359,0.001178,-0.016422,-3.112179
-22.695911,-0.057163,0.979520,0.001174,-0.018696,-3.112177
-22.703316,-0.057233,0.979660,0.001173,-0.020609,-3.112174
-22.710682,-0.057303,0.979779,0.001173,-0.022157,-3.112172
-22.718005,-0.057371,0.979877,0.001175,-0.023344,-3.112169
-22.725287,-0.057438,0.979955,0.001178,-0.024173,-3.112167
-22.732526,-0.057503,0.980013,0.001182,-0.024653,-3.112164
-22.739723,-0.057568,0.980052,0.001187,-0.024798,-3.112161
-22.746876,-0.057631,0.980073,0.001193,-0.024621,-3.112159
-22.753985,-0.057693,0.980076,0.001198,-0.024141,-3.112156
-22.761051,-0.057754,0.980064,0.001204,-0.023378,-3.112154
-22.768074,-0.057814,0.980036,0.001210,-0.022353,-3.112151
-22.775052,-0.057872,0.979996,0.001215,-0.021089,-3.112149
-22.781987,-0.057929,0.979943,0.001221,-0.019614,-3.112146
-22.788878,-0.057985,0.979880,0.001226,-0.017951,-3.112144
-22.795726,-0.058040,0.979808,0.001231,-0.016128,-3.112142
-22.802532,-0.058093,0.979729,0.001237,-0.014172,-3.112139
-22.809295,-0.058145,0.979645,0.001242,-0.012111,-3.112137
-22.816016,-0.058196,0.979556,0.001247,-0.009970,-3.112135
-22.822695,-0.058246,0.979466,0.001252,-0.007777,-3.112133
-22.829334,-0.058295,0.979374,0.001258,-0.005557,-3.112130
-22.835933,-0.058342,0.979283,0.001263,-0.003335,-3.112128
-22.842493,-0.058389,0.979194,0.001268,-0.001135,-3.112126
-22.849015,-0.058434,0.979109,0.001273,0.001022,-3.112123
-22.855499,-0.058478,0.979029,0.001278,0.003114,-3.112121
-22.861946,-0.058521,0.978954,0.001283,0.005124,-3.112119
-22.868357,-0.058563,0.978887,0.001288,0.007033,-3.112116
-22.874734,-0.058604,0.978827,0.001292,0.008827,-3.112114
-22.881076,-0.058644,0.978776,0.001297,0.010493,-3.112111
-22.887385,-0.058683,0.978735,0.001301,0.012018,-3.112109
-22.893661,-0.058721,0.978703,0.001304,0.013395,-3.112107
-22.899906,-0.058759,0.978682,0.001307,0.014615,-3.112104
-22.906120,-0.058795,0.978672,0.001309,0.015674,-3.112102
-22.912304,-0.058830,0.978673,0.001311,0.016568,-3.112100
-22.918458,-0.058865,0.978685,0.001313,0.017297,-3.112097
-22.924583,-0.058899,0.978709,0.001314,0.017860,-3.112095
-22.930681,-0.058931,0.978743,0.001314,0.018260,-3.112093
-22.936750,-0.058963,0.978787,0.001314,0.018500,-3.112091
-22.942792,-0.058995,0.978842,0.001314,0.018586,-3.112089
-22.948807,-0.059025,0.978907,0.001313,0.018525,-3.112086
-22.954796,-0.059055,0.978982,0.001311,0.018324,-3.112084
-22.960758,-0.059084,0.979065,0.001310,0.017993,-3.112082
-22.966695,-0.059112,0.979157,0.001308,0.017541,-3.112080
-22.972605,-0.059139,0.979256,0.001305,0.016979,-3.112078
-22.978490,-0.059166,0.979362,0.001303,0.016319,-3.112076
-22.984350,-0.059192,0.979474,0.001300,0.015571,-3.112074
-22.990184,-0.059217,0.979592,0.001297,0.014750,-3.112072
-22.995993,-0.059241,0.979714,0.001294,0.013865,-3.112070
-23.001776,-0.059265,0.979840,0.001291,0.012931,-3.112068
-23.007534,-0.059287,0.979969,0.001288,0.011959,-3.112066
-23.013267,-0.059310,0.980100,0.001285,0.010962,-3.112064
-23.018974,-0.059331,0.980233,0.001282,0.009951,-3.112062
-23.024655,-0.059352,0.980367,0.001279,0.008938,-3.112060
-23.030311,-0.059371,0.980501,0.001277,0.007932,-3.112058
-23.035940,-0.059390,0.980635,0.001274,0.006946,-3.112056
-23.041544,-0.059409,0.980767,0.001271,0.005987,-3.112054
-23.047122,-0.059426,0.980899,0.001269,0.005066,-3.112052
-23.052673,-0.059443,0.981028,0.001267,0.004189,-3.112050
-23.058198,-0.059459,0.981155,0.001265,0.003363,-3.112048
-23.063697,-0.059475,0.981278,0.001263,0.002596,-3.112045
-23.069169,-0.059489,0.981399,0.001262,0.001891,-3.112043
-23.074614,-0.059503,0.981517,0.001260,0.001254,-3.112041
-23.080032,-0.059516,0.981630,0.001259,0.000688,-3.112039
-23.085423,-0.059528,0.981740,0.001258,0.000195,-3.112037
-23.090787,-0.059539,0.981846,0.001257,-0.000223,-3.112035
-23.096124,-0.059550,0.981948,0.001257,-0.000565,-3.112033
-23.101434,-0.059560,0.982047,0.001256,-0.000832,-3.112031
-23.106717,-0.059569,0.982141,0.001256,-0.001024,-3.112029
-23.111973,-0.059577,0.982232,0.001256,-0.001144,-3.112027
-23.117201,-0.059584,0.982318,0.001257,-0.001192,-3.112024
-23.122402,-0.059591,0.982402,0.001257,-0.001173,-3.112022
-23.127576,-0.059597,0.982482,0.001258,-0.001090,-3.112020
-23.132723,-0.059602,0.982559,0.001258,-0.000947,-3.112018
-23.137843,-0.059606,0.982633,0.001259,-0.000748,-3.112016
-23.142936,-0.059610,0.982705,0.001260,-0.000499,-3.112014
-23.148002,-0.059613,0.982774,0.001261,-0.000204,-3.112012
-23.153042,-0.059615,0.982842,0.001262,0.000132,-3.112010
-23.158055,-0.059616,0.982908,0.001264,0.000502,-3.112008
-23.163042,-0.059616,0.982973,0.001265,0.000902,-3.112005
-23.168003,-0.059616,0.983037,0.001266,0.001325,-3.112003
-23.172938,-0.059615,0.983100,0.001267,0.001766,-3.112001
-23.177848,-0.059613,0.983163,0.001269,0.002219,-3.111999
-23.182732,-0.059611,0.983227,0.001270,0.002680,-3.111997
-23.187591,-0.059607,0.983290,0.001271,0.003142,-3.111995
-23.192425,-0.059603,0.983355,0.001273,0.003601,-3.111993
-23.197234,-0.059599,0.983420,0.001274,0.004052,-3.111991
-23.202019,-0.059593,0.983487,0.001275,0.004491,-3.111989
-23.206780,-0.059587,0.983555,0.001276,0.004914,-3.111987
-23.211517,-0.059580,0.983624,0.001277,0.005317,-3.111985
-23.216231,-0.059573,0.983696,0.001278,0.005696,-3.111983
-23.220921,-0.059565,0.983769,0.001279,0.006050,-3.111981
-23.225588,-0.059556,0.983845,0.001280,0.006375,-3.111979
-23.230232,-0.059546,0.983923,0.001280,0.006670,-3.111977
-23.234854,-0.059536,0.984004,0.001281,0.006933,-3.111975
-23.239453,-0.059526,0.984087,0.001281,0.007162,-3.111973
-23.244030,-0.059514,0.984172,0.001282,0.007357,-3.111971
-23.248586,-0.059502,0.984260,0.001282,0.007518,-3.111969
-23.253119,-0.059489,0.984350,0.001282,0.007644,-3.111967
-23.257632,-0.059476,0.984443,0.001282,0.007737,-3.111965
-23.262123,-0.059462,0.984538,0.001282,0.007796,-3.111963
-23.266592,-0.059447,0.984636,0.001282,0.007822,-3.111961
-23.271042,-0.059432,0.984736,0.001282,0.007818,-3.111959
-23.275470,-0.059417,0.984838,0.001282,0.007784,-3.111957
-23.279878,-0.059400,0.984942,0.001281,0.007722,-3.111955
-23.284265,-0.059383,0.985048,0.001281,0.007635,-3.111953
-23.288632,-0.059366,0.985156,0.001280,0.007524,-3.111951
-23.292979,-0.059347,0.985265,0.001280,0.007392,-3.111949
-23.297306,-0.059329,0.985376,0.001279,0.007241,-3.111947
-23.301612,-0.059309,0.985488,0.001279,0.007074,-3.111945
-23.305899,-0.059290,0.985602,0.001278,0.006894,-3.111944
-23.310166,-0.059269,0.985716,0.001278,0.006702,-3.111942
-23.314414,-0.059248,0.985831,0.001277,0.006502,-3.111940
-23.318642,-0.059226,0.985947,0.001276,0.006296,-3.111938
-23.322850,-0.059204,0.986063,0.001276,0.006087,-3.111936
-23.327039,-0.059181,0.986179,0.001275,0.005876,-3.111934
-23.331208,-0.059158,0.986296,0.001275,0.005666,-3.111932
-23.335358,-0.059134,0.986413,0.001274,0.005460,-3.111930
-23.339488,-0.059110,0.986529,0.001274,0.005259,-3.111929
-23.343600,-0.059085,0.986646,0.001273,0.005065,-3.111927
-23.347692,-0.059059,0.986762,0.001273,0.004880,-3.111925
-23.351764,-0.059033,0.986878,0.001272,0.004705,-3.111923
-23.355818,-0.059006,0.986993,0.001272,0.004542,-3.111921
-23.359852,-0.058979,0.987107,0.001271,0.004392,-3.111919
-23.363868,-0.058951,0.987221,0.001271,0.004255,-3.111917
-23.367864,-0.058923,0.987335,0.001271,0.004134,-3.111915
-23.371842,-0.058894,0.987447,0.001271,0.004027,-3.111914
-23.375800,-0.058865,0.987559,0.001270,0.003936,-3.111912
-23.379740,-0.058835,0.987670,0.001270,0.003860,-3.111910
-23.383661,-0.058804,0.987780,0.001270,0.003800,-3.111908
-23.387563,-0.058773,0.987889,0.001270,0.003756,-3.111906
-23.391447,-0.058741,0.987998,0.001270,0.003727,-3.111904
-23.395312,-0.058709,0.988106,0.001270,0.003713,-3.111902
-23.399159,-0.058676,0.988213,0.001270,0.003713,-3.111901
-23.402987,-0.058643,0.988319,0.001270,0.003726,-3.111899
-23.406796,-0.058609,0.988425,0.001270,0.003753,-3.111897
-23.410588,-0.058575,0.988530,0.001271,0.003791,-3.111895
-23.414361,-0.058540,0.988634,0.001271,0.003840,-3.111893
-23.418116,-0.058505,0.988738,0.001271,0.003899,-3.111891
-23.421854,-0.058469,0.988842,0.001271,0.003966,-3.111890
-23.425573,-0.058433,0.988945,0.001271,0.004041,-3.111888
-23.429275,-0.058396,0.989047,0.001272,0.004123,-3.111886
-23.432959,-0.058358,0.989150,0.001272,0.004209,-3.111884
-23.436625,-0.058321,0.989252,0.001272,0.004300,-3.111882
-23.440274,-0.058282,0.989355,0.001273,0.004394,-3.111880
-23.443906,-0.058243,0.989457,0.001273,0.004489,-3.111879
-23.447521,-0.058204,0.989559,0.001273,0.004585,-3.111877
-23.451118,-0.058164,0.989661,0.001273,0.004681,-3.111875
-23.454699,-0.058123,0.989763,0.001274,0.004775,-3.111873
-23.458262,-0.058083,0.989866,0.001274,0.004867,-3.111871
-23.461809,-0.058041,0.989968,0.001274,0.004956,-3.111870
-23.465340,-0.057999,0.990071,0.001274,0.005041,-3.111868
-23.468854,-0.057957,0.990174,0.001274,0.005121,-3.111866
-23.472351,-0.057914,0.990278,0.001275,0.005197,-3.111864
-23.475832,-0.057871,0.990382,0.001275,0.005266,-3.111862
-23.479297,-0.057827,0.990486,0.001275,0.005329,-3.111861
-23.482746,-0.057783,0.990590,0.001275,0.005385,-3.111859
-23.486180,-0.057738,0.990695,0.001275,0.005435,-3.111857
-23.489597,-0.057693,0.990800,0.001275,0.005478,-3.111855
-23.492999,-0.057647,0.990906,0.001275,0.005513,-3.111854
-23.496385,-0.057601,0.991012,0.001275,0.005541,-3.111852
-23.499756,-0.057555,0.991119,0.001275,0.005562,-3.111850
-23.503111,-0.057508,0.991225,0.001275,0.005577,-3.111848
-23.506451,-0.057461,0.991332,0.001275,0.005584,-3.111847
-23.509776,-0.057413,0.991440,0.001275,0.005585,-3.111845
-23.513086,-0.057364,0.991548,0.001275,0.005579,-3.111843
-23.516380,-0.057316,0.991656,0.001275,0.005568,-3.111841
-23.519660,-0.057267,0.991764,0.001275,0.005552,-3.111840
-23.522925,-0.057217,0.991872,0.001275,0.005530,-3.111838
-23.526176,-0.057167,0.991981,0.001275,0.005504,-3.111836
-23.529412,-0.057117,0.992089,0.001275,0.005473,-3.111834
-23.532633,-0.057066,0.992198,0.001275,0.005439,-3.111833
-23.535839,-0.057014,0.992307,0.001274,0.005403,-3.111831
-23.539032,-0.056963,0.992416,0.001274,0.005363,-3.111829
-23.542210,-0.056911,0.992525,0.001274,0.005322,-3.111828
-23.545373,-0.056858,0.992634,0.001274,0.005280,-3.111826
-23.548523,-0.056805,0.992742,0.001274,0.005236,-3.111824
-23.551658,-0.056752,0.992851,0.001274,0.005192,-3.111822
-23.554779,-0.056698,0.992959,0.001274,0.005149,-3.111821
-23.557887,-0.056644,0.993067,0.001274,0.005106,-3.111819
-23.560980,-0.056589,0.993175,0.001273,0.005063,-3.111817
-23.564059,-0.056535,0.993283,0.001273,0.005023,-3.111816
-23.567125,-0.056479,0.993390,0.001273,0.004983,-3.111814
-23.570177,-0.056423,0.993497,0.001273,0.004946,-3.111812
-23.573215,-0.056367,0.993604,0.001273,0.004912,-3.111811
-23.576240,-0.056311,0.993710,0.001273,0.004880,-3.111809
-23.579251,-0.056254,0.993816,0.001273,0.004851,-3.111807
-23.582249,-0.056196,0.993922,0.001273,0.004824,-3.111805
-23.585233,-0.056139,0.994027,0.001273,0.004801,-3.111804
-23.588204,-0.056081,0.994132,0.001273,0.004781,-3.111802
-23.591162,-0.056022,0.994236,0.001273,0.004765,-3.111800
-23.594106,-0.055963,0.994340,0.001273,0.004751,-3.111799
-23.597037,-0.055904,0.994444,0.001273,0.004741,-3.111797
-23.599955,-0.055844,0.994547,0.001273,0.004734,-3.111795
-23.602860,-0.055784,0.994649,0.001273,0.004730,-3.111794
-23.605753,-0.055724,0.994752,0.001273,0.004729,-3.111792
-23.608632,-0.055662,0.994853,0.001295,0.004732,-3.111800
-23.611498,-0.055596,0.994955,0.001362,0.004737,-3.111829
-23.614352,-0.055526,0.995056,0.001495,0.004745,-3.111887
-23.617194,-0.055450,0.995156,0.001718,0.004756,-3.111985
-23.620023,-0.055366,0.995257,0.002050,0.004770,-3.112133
-23.622840,-0.055277,0.995357,0.002403,0.004787,-3.112342
-23.625644,-0.055183,0.995457,0.002751,0.004807,-3.112614
-23.628436,-0.055085,0.995557,0.003074,0.004829,-3.112952
-23.631216,-0.054983,0.995657,0.003355,0.004854,-3.113355
-23.633984,-0.054878,0.995756,0.003573,0.004881,-3.113813
-23.636740,-0.054771,0.995855,0.003705,0.004911,-3.114316
-23.639483,-0.054665,0.995953,0.003731,0.004942,-3.114854
-23.642215,-0.054560,0.996051,0.003626,0.004975,-3.115416
-23.644935,-0.054458,0.996149,0.003372,0.005009,-3.115993
-23.647642,-0.054357,0.996247,0.003027,0.005042,-3.116574
-23.650338,-0.054257,0.996344,0.002629,0.005074,-3.117156
-23.653022,-0.054156,0.996441,0.002211,0.005103,-3.117737
-23.655694,-0.054054,0.996538,0.001800,0.005129,-3.118315
-23.658355,-0.053951,0.996634,0.001422,0.005153,-3.118887
-23.661004,-0.053847,0.996731,0.001094,0.005174,-3.119451
-23.663642,-0.053740,0.996827,0.000829,0.005192,-3.120007
-23.666268,-0.053631,0.996923,0.000633,0.005206,-3.120555
-23.668883,-0.053521,0.997019,0.000507,0.005218,-3.121094
-23.671487,-0.053408,0.997115,0.000448,0.005226,-3.121625
-23.674080,-0.053294,0.997211,0.000449,0.005231,-3.122147
-23.676661,-0.053180,0.997307,0.000500,0.005233,-3.122663
-23.679232,-0.053064,0.997402,0.000590,0.005233,-3.123172
-23.681791,-0.052947,0.997497,0.000708,0.005230,-3.123677
-23.684339,-0.052831,0.997592,0.000841,0.005224,-3.124177
-23.686877,-0.052714,0.997687,0.000980,0.005217,-3.124674
-23.689403,-0.052598,0.997781,0.001114,0.005207,-3.125168
-23.691919,-0.052481,0.997875,0.001236,0.005196,-3.125661
-23.694424,-0.052366,0.997969,0.001341,0.005184,-3.126152
-23.696919,-0.052251,0.998062,0.001425,0.005170,-3.126642
-23.699403,-0.052136,0.998155,0.001485,0.005156,-3.127132
-23.701876,-0.052022,0.998248,0.001523,0.005140,-3.127620
-23.704339,-0.051908,0.998340,0.001539,0.005124,-3.128108
-23.706791,-0.051795,0.998432,0.001536,0.005107,-3.128595
-23.709233,-0.051681,0.998524,0.001516,0.005091,-3.129080
-23.711665,-0.051568,0.998615,0.001484,0.005074,-3.129563
-23.714086,-0.051455,0.998706,0.001444,0.005057,-3.130045
-23.716498,-0.051342,0.998796,0.001400,0.005041,-3.130524
-23.718899,-0.051228,0.998886,0.001354,0.005025,-3.131001
-23.721290,-0.051114,0.998975,0.001310,0.005009,-3.131475
-23.723671,-0.051000,0.999064,0.001271,0.004994,-3.131946
-23.726042,-0.050886,0.999153,0.001237,0.004980,-3.132414
-23.728403,-0.050772,0.999241,0.001211,0.004967,-3.132878
-23.730754,-0.050657,0.999328,0.001192,0.004955,-3.133340
-23.733095,-0.050541,0.999415,0.001181,0.004943,-3.133798
-23.735426,-0.050426,0.999501,0.001177,0.004933,-3.134254
-23.737748,-0.050310,0.999587,0.001179,0.004924,-3.134706
-23.740060,-0.050194,0.999673,0.001187,0.004917,-3.135155
-23.742362,-0.050078,0.999757,0.001198,0.004910,-3.135601
-23.744655,-0.049961,0.999842,0.001211,0.004905,-3.136045
-23.746938,-0.049844,0.999925,0.001226,0.004901,-3.136486
-23.749211,-0.049728,1.000009,0.001241,0.004898,-3.136925
-23.751475,-0.049611,1.000091,0.001256,0.004897,-3.137362
-23.753730,-0.049494,1.000174,0.001268,0.004896,-3.137796
-23.755975,-0.049377,1.000255,0.001279,0.004897,-3.138227
-23.758211,-0.049259,1.000336,0.001310,0.004899,-3.138667
-23.760438,-0.049137,1.000417,0.001383,0.004902,-3.139124
-23.762656,-0.049011,1.000497,0.001522,0.004906,-3.139609
-23.764864,-0.048880,1.000577,0.001746,0.004912,-3.140132
-23.767063,-0.048740,1.000656,0.002080,0.004918,-3.140702
-23.769254,-0.048596,1.000735,0.002431,0.004927,-3.141331
-23.771435,-0.048448,1.000814,0.002776,0.004937,3.141163
-23.773607,-0.048295,1.000893,0.003094,0.004949,3.140410
-23.775771,-0.048138,1.000970,0.003370,0.004963,3.139594
-23.777926,-0.047978,1.001048,0.003594,0.004978,3.138713
-23.780071,-0.047815,1.001125,0.003759,0.004995,3.137769
-23.782209,-0.047648,1.001202,0.003866,0.005014,3.136760
-23.784337,-0.047477,1.001278,0.003916,0.005034,3.135689
-23.786457,-0.047304,1.001354,0.003888,0.005055,3.134564
-23.788568,-0.047130,1.001430,0.003760,0.005076,3.133397
-23.790671,-0.046957,1.001505,0.003510,0.005098,3.132198
-23.792765,-0.046786,1.001580,0.003116,0.005120,3.130976
-23.794850,-0.046619,1.001654,0.002557,0.005142,3.129742
-23.796928,-0.046451,1.001727,0.002002,0.005162,3.128515
-23.798997,-0.046281,1.001801,0.001490,0.005180,3.127299
-23.801057,-0.046110,1.001873,0.001044,0.005195,3.126094
-23.803110,-0.045936,1.001946,0.000683,0.005206,3.124902
-23.805154,-0.045760,1.002018,0.000414,0.005215,3.123725
-23.807189,-0.045581,1.002090,0.000240,0.005221,3.122562
-23.809217,-0.045401,1.002162,0.000156,0.005223,3.121412
-23.811236,-0.045219,1.002233,0.000154,0.005224,3.120276
-23.813247,-0.045035,1.002304,0.000220,0.005221,3.119152
-23.815250,-0.044851,1.002375,0.000339,0.005216,3.118038
-23.817245,-0.044666,1.002445,0.000496,0.005209,3.116934
-23.819233,-0.044481,1.002515,0.000676,0.005200,3.115837
-23.821212,-0.044297,1.002584,0.000862,0.005190,3.114748
-23.823183,-0.044112,1.002653,0.001044,0.005178,3.113664
-23.825147,-0.043929,1.002722,0.001210,0.005165,3.112585
-23.827103,-0.043747,1.002789,0.001353,0.005152,3.111510
-23.829051,-0.043565,1.002857,0.001467,0.005137,3.110439
-23.830992,-0.043384,1.002924,0.001550,0.005122,3.109371
-23.832925,-0.043205,1.002990,0.001603,0.005107,3.108306
-23.834850,-0.043026,1.003056,0.001625,0.005092,3.107245
-23.836768,-0.042847,1.003121,0.001622,0.005076,3.106188
-23.838678,-0.042670,1.003186,0.001597,0.005061,3.105135
-23.840581,-0.042492,1.003250,0.001555,0.005047,3.104086
-23.842477,-0.042315,1.003314,0.001502,0.005032,3.103042
-23.844365,-0.042138,1.003377,0.001442,0.005018,3.102003
-23.846246,-0.041961,1.003439,0.001380,0.005005,3.100970
-23.848119,-0.041784,1.003501,0.001321,0.004992,3.099943
-23.849985,-0.041607,1.003562,0.001267,0.004981,3.098922
-23.851844,-0.041430,1.003623,0.001222,0.004970,3.097907
-23.853696,-0.041252,1.003683,0.001186,0.004960,3.096898
-23.855540,-0.041074,1.003743,0.001160,0.004950,3.095896
-23.857377,-0.040896,1.003801,0.001145,0.004942,3.094901
-23.859207,-0.040718,1.003860,0.001139,0.004935,3.093911
-23.861030,-0.040540,1.003917,0.001142,0.004930,3.092928
-23.862846,-0.040362,1.003974,0.001151,0.004925,3.091951
-23.864655,-0.040183,1.004031,0.001166,0.004921,3.090979
-23.866457,-0.040005,1.004087,0.001184,0.004918,3.090014
-23.868252,-0.039826,1.004142,0.001204,0.004917,3.089053
